conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
1,1|22|30|39,226,395,169,395|58,395|58,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|22|31|32,226,424,198,424|29,424|29,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|22|31|37,226,424,198,424|29,424|29,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|22|32|37,226,424,198,424|29,424|29,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|22|36|37,226,34,192,34|419,34|419,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|23|38|43,226,266,40,266|187,266|187,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|24|27|39,226,118,108,118|335,118|335,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|25|31|33,226,452,226,452|1,452|1,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|26|33|34,226,98,128,98|355,98|355,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|27|28|34,226,17,209,17|436,17|436,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|27|28|37,226,17,209,17|436,17|436,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|27|29|35,226,199,27,199|254,199|254,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|27|31|34,226,426,200,426|27,426|27,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|27|31|36,226,426,200,426|27,426|27,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|27|34|36,226,426,200,426|27,426|27,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|27|34|37,226,17,209,17|436,17|436,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|28|30|33,226,351,125,351|102,351|102,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|28|31|41,226,445,219,445|8,445|8,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|28|34|37,226,17,209,17|436,17|436,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|28|35|41,226,408,182,408|45,408|45,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|29|32|33,226,169,57,169|284,169|284,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|10|31,226,224,2,224|229,224|229,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|15|36,226,101,125,101|352,101|352,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|15|39,226,101,125,101|352,101|352,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|16|23,226,95,131,95|358,95|358,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|20|31,226,413,187,413|40,413|40,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|20|43,226,413,187,413|40,413|40,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|22|29,226,234,8,234|219,234|219,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|22|42,226,234,8,234|219,234|219,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|25|31,226,452,226,452|1,452|1,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|25|33,226,452,226,452|1,452|1,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|29|42,226,234,8,234|219,234|219,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|31|33,226,452,226,452|1,452|1,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|31|43,226,413,187,413|40,413|40,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|33|34,226,380,154,380|73,380|73,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|33|41,226,380,154,380|73,380|73,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|34|41,226,380,154,380|73,380|73,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|36|39,226,101,125,101|352,101|352,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|3|10,226,224,2,224|229,224|229,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|3|31,226,224,2,224|229,224|229,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|4|13,226,379,153,379|74,379|74,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|4|5,226,379,153,379|74,379|74,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|5|13,226,379,153,379|74,379|74,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|5|16,226,95,131,95|358,95|358,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|2|5|23,226,95,131,95|358,95|358,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|31|32|37,226,424,198,424|29,424|29,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|31|34|36,226,426,200,426|27,426|27,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|31|37|39,226,203,23,203|250,203|250,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|32|37|43,226,243,17,243|210,243|210,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|33|34|41,226,380,154,380|73,380|73,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|36|37|40,226,74,152,74|379,74|379,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|36|39|43,226,449,223,449|4,449|4,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|10|31,226,224,2,224|229,224|229,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|12|15,226,83,143,83|370,83|370,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|12|23,226,83,143,83|370,83|370,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|15|23,226,83,143,83|370,83|370,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|17|23,226,233,7,233|220,233|220,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|17|32,226,233,7,233|220,233|220,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|23|32,226,233,7,233|220,233|220,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|26|33,226,98,128,98|355,98|355,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|26|34,226,98,128,98|355,98|355,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|28|41,226,134,92,134|319,134|319,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|33|34,226,98,128,98|355,98|355,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|8|28,226,134,92,134|319,134|319,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|3|8|41,226,134,92,134|319,134|319,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|11|36,226,153,73,153|300,153|300,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|13|23,226,415,189,415|38,415|38,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|13|33,226,415,189,415|38,415|38,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|14|21,226,371,145,371|82,371|82,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|14|42,226,371,145,371|82,371|82,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|16|30,226,33,193,33|420,33|420,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|18|21,226,335,109,335|118,335|118,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|18|42,226,335,109,335|118,335|118,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|19|27,226,242,16,242|211,242|211,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|21|27,226,58,168,58|395,58|395,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|21|30,226,240,14,240|213,240|213,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|21|33,226,58,168,58|395,58|395,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,1|4|21|42,151,335,184,335|36|82,335|36|82,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,1|4|21|43,226,240,14,240|213,240|213,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|22|37,226,232,6,232|221,232|221,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|23|33,226,415,189,415|38,415|38,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|27|33,226,58,168,58|395,58|395,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|29|32,226,169,57,169|284,169|284,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|29|33,226,169,57,169|284,169|284,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|30|43,226,240,14,240|213,240|213,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|32|33,226,169,57,169|284,169|284,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|5|13,226,379,153,379|74,379|74,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|5|16,226,33,193,33|420,33|420,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|5|30,226,33,193,33|420,33|420,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|8|11,226,153,73,153|300,153|300,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|8|19,226,242,16,242|211,242|211,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|8|22,226,232,6,232|221,232|221,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|8|27,226,242,16,242|211,242|211,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|8|36,226,153,73,153|300,153|300,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|4|8|37,226,232,6,232|221,232|221,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|13|26,226,419,193,419|34,419|34,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|14|40,226,29,197,29|424,29|424,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|16|23,226,95,131,95|358,95|358,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|16|30,226,33,193,33|420,33|420,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|18|38,226,105,121,105|348,105|348,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|18|41,226,105,121,105|348,105|348,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|29|42,226,378,152,378|75,378|75,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|38|41,226,105,121,105|348,105|348,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|6|13,226,419,193,419|34,419|34,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|6|26,226,419,193,419|34,419|34,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|6|27,226,264,38,264|189,264|189,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|6|8,226,264,38,264|189,264|189,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|8|14,226,29,197,29|424,29|424,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|8|27,226,264,38,264|189,264|189,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|8|40,226,29,197,29|424,29|424,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|9|29,226,378,152,378|75,378|75,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|5|9|42,226,378,152,378|75,378|75,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|6|12|18,226,417,191,417|36,417|36,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|6|12|36,226,417,191,417|36,417|36,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|6|13|26,226,419,193,419|34,419|34,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|6|18|36,226,417,191,417|36,417|36,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|6|8|27,226,264,38,264|189,264|189,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|10|25,226,166,60,166|287,166|287,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|10|27,226,166,60,166|287,166|287,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|11|16,226,296,70,296|157,296|157,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|11|23,226,296,70,296|157,296|157,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|12|19,226,431,205,431|22,431|22,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|12|21,226,431,205,431|22,431|22,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|12|26,226,336,110,336|117,336|117,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|12|43,226,336,110,336|117,336|117,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|14|35,226,139,87,139|314,139|314,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|14|43,226,139,87,139|314,139|314,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|16|23,226,296,70,296|157,296|157,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|19|21,226,431,205,431|22,431|22,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|25|27,226,166,60,166|287,166|287,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|26|43,226,336,110,336|117,336|117,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|31|40,226,8,218,8|445,8|445,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|35|43,226,139,87,139|314,139|314,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|9|31,226,8,218,8|445,8|445,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|7|9|40,226,8,218,8|445,8|445,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|11|36,226,153,73,153|300,153|300,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|14|23,226,130,96,130|323,130|323,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|14|28,226,81,145,81|372,81|372,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|14|34,226,81,145,81|372,81|372,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,1|8|14|40,151,29,122,29|101|323,29|101|323,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,1|8|19|27,226,242,16,242|211,242|211,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|21|34,226,223,3,223|230,223|230,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|21|35,226,223,3,223|230,223|230,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|22|37,226,232,6,232|221,232|221,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|23|40,226,130,96,130|323,130|323,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|28|34,226,81,145,81|372,81|372,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|28|41,226,134,92,134|319,134|319,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|8|34|35,226,223,3,223|230,223|230,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|9|13|16,226,104,122,104|349,104|349,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|9|13|30,226,104,122,104|349,104|349,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|9|16|30,226,104,122,104|349,104|349,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|9|27|29,226,199,27,199|254,199|254,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|9|27|35,226,199,27,199|254,199|254,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|9|29|35,226,199,27,199|254,199|254,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|9|29|42,226,378,152,378|75,378|75,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,1|9|31|40,226,8,218,8|445,8|445,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|21|23|32,226,290,64,290|163,290|163,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|21|34|36,226,106,120,106|347,106|347,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|21|35|43,226,253,27,253|200,253|200,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|21|38|40,226,151,75,151|302,151|302,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|22|24|36,226,333,107,333|120,333|120,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|22|25|37,226,432,206,432|21,432|21,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|22|25|43,226,432,206,432|21,432|21,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|22|37|43,226,432,206,432|21,432|21,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|23|35|36,226,305,79,305|148,305|148,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|23|35|41,226,305,79,305|148,305|148,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|23|36|41,226,305,79,305|148,305|148,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|24|25|39,226,283,57,283|170,283|170,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|24|31|33,226,437,211,437|16,437|16,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|24|34|43,226,157,69,157|296,157|296,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|25|27|43,226,360,134,360|93,360|93,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|25|28|30,226,216,10,216|237,216|237,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|25|29|43,226,397,171,397|56,397|56,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|25|30|35,226,53,173,53|400,53|400,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|25|37|43,226,432,206,432|21,432|21,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|26|29|40,226,439,213,439|14,439|14,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|26|35|40,226,90,136,90|363,90|363,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|27|30|38,226,274,48,274|179,274|179,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,20|28|35|37,226,0,226,0|453,0|453,0.0004405286343612335,0.44348017621145375,0.33,1.0,0.0004405286343612335
1,20|28|35|39,226,0,226,0|453,0|453,0.0004405286343612335,0.44348017621145375,0.33,1.0,0.0004405286343612335
1,20|28|35|40,226,399,173,399|54,399|54,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
